time,own_icao24,intruder_icao24,own_latitude,own_longitude,own_geo_altitude_m,own_velocity_ms,own_heading_deg,own_vertical_rate_ms,intruder_latitude,intruder_longitude,intruder_geo_altitude_m,intruder_velocity_ms,intruder_heading_deg,intruder_vertical_rate_ms,relative_distance_km,relative_altitude_m,relative_speed_proxy_ms,distance_state,altitude_state,closing_state,mdp_state,recommended_action,reward
1781284133,45217e,885b4a,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.4761,100.7545,3672.84,178.57,35.38,-5.2,24.556,3596.64,110.07,far,above,approaching,far_above_approaching,maintain,5
1781284133,682211,7892a6,37.4532,126.4619,281.94,92.19,142.94,14.63,37.0752,126.4774,2689.86,176.09,325.47,-4.23,42.054,2407.92,83.9,far,above,approaching,far_above_approaching,maintain,5
1781284133,a96412,89916d,39.0705,141.6332,12451.08,205.5,244.65,0.0,39.0214,141.8067,11833.86,212.23,241.63,0.0,15.947,-617.22,6.73,medium,below,stable,medium_below_stable,maintain,5
1781284133,780a5c,780a89,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.0803,114.2217,3329.94,202.22,119.24,11.38,20.707,1348.74,56.6,far,above,approaching,far_above_approaching,maintain,5
1781284133,780a5c,896477,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.3362,114.0534,1249.68,117.84,110.18,10.4,13.55,-731.52,27.78,medium,below,approaching,medium_below_approaching,maintain,5
1781284133,780a5c,750148,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.0764,114.0099,5875.02,206.89,334.84,-8.45,17.65,3893.82,61.27,medium,above,approaching,medium_above_approaching,maintain,5
1781284133,780a5c,780ade,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.8791,114.0675,1699.26,140.39,282.92,-5.2,73.504,-281.94,5.23,far,same,stable,far_same_stable,maintain,5
1781284133,780a5c,a3c2d5,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.6962,113.7794,388.62,76.61,153.26,-4.23,61.815,-1592.58,69.01,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a5c,78175d,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.7232,113.7411,457.2,68.1,153.05,-3.58,66.43,-1524.0,77.52,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a5c,4ba94e,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.2759,113.4432,6438.9,207.45,181.99,3.25,66.536,4457.7,61.83,far,above,approaching,far_above_approaching,maintain,5
1781284133,780a5c,7816d5,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.5043,113.9055,1958.34,136.42,98.89,13.0,36.859,-22.86,9.2,far,same,stable,far_same_stable,maintain,5
1781284133,780a5c,789239,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.2895,113.8777,167.64,78.59,70.5,-4.88,22.92,-1813.56,67.03,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a5c,71c719,22.2183,114.0867,1981.2,145.62,181.21,9.75,21.9885,114.3989,5105.4,206.63,120.52,8.13,41.078,3124.2,61.01,far,above,approaching,far_above_approaching,maintain,5
1781284133,780a5c,769101,22.2183,114.0867,1981.2,145.62,181.21,9.75,21.8005,114.1763,3124.2,186.34,309.62,-8.45,47.367,1143.0,40.72,far,above,approaching,far_above_approaching,maintain,5
1781284133,780a5c,781498,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.7566,114.4877,3848.1,148.86,264.45,-8.45,72.664,1866.9,3.24,far,above,stable,far_above_stable,maintain,5
1781284133,780a5c,75058d,22.2183,114.0867,1981.2,145.62,181.21,9.75,22.8211,113.6874,960.12,96.87,152.48,0.0,78.581,-1021.08,48.75,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a89,896477,22.0803,114.2217,3329.94,202.22,119.24,11.38,22.3362,114.0534,1249.68,117.84,110.18,10.4,33.315,-2080.26,84.38,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a89,750148,22.0803,114.2217,3329.94,202.22,119.24,11.38,22.0764,114.0099,5875.02,206.89,334.84,-8.45,21.828,2545.08,4.67,far,above,stable,far_above_stable,maintain,5
1781284133,780a89,8881da,22.0803,114.2217,3329.94,202.22,119.24,11.38,21.4921,114.1763,7170.42,207.26,341.48,0.0,65.573,3840.48,5.04,far,above,stable,far_above_stable,maintain,5
1781284133,780a89,7816d5,22.0803,114.2217,3329.94,202.22,119.24,11.38,22.5043,113.9055,1958.34,136.42,98.89,13.0,57.281,-1371.6,65.8,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a89,789239,22.0803,114.2217,3329.94,202.22,119.24,11.38,22.2895,113.8777,167.64,78.59,70.5,-4.88,42.375,-3162.3,123.63,far,below,approaching,far_below_approaching,maintain,5
1781284133,780a89,71c719,22.0803,114.2217,3329.94,202.22,119.24,11.38,21.9885,114.3989,5105.4,206.63,120.52,8.13,20.923,1775.46,4.41,far,above,stable,far_above_stable,maintain,5
1781284133,780a89,769101,22.0803,114.2217,3329.94,202.22,119.24,11.38,21.8005,114.1763,3124.2,186.34,309.62,-8.45,31.463,-205.74,15.88,far,same,approaching,far_same_approaching,maintain,5
1781284133,780a89,7587af,22.0803,114.2217,3329.94,202.22,119.24,11.38,21.4453,114.5507,9654.54,216.43,125.62,7.8,78.358,6324.6,14.21,far,above,stable,far_above_stable,maintain,5
1781284133,780a89,71bd84,22.0803,114.2217,3329.94,202.22,119.24,11.38,21.81,114.7268,6560.82,218.01,120.8,6.83,60.143,3230.88,15.79,far,above,approaching,far_above_approaching,maintain,5
1781284133,4bb0e5,4bb0e3,17.3106,96.236,11094.72,259.85,308.0,0.0,17.2397,96.1668,10439.4,253.01,309.22,0.0,10.777,-655.32,6.84,medium,below,stable,medium_below_stable,maintain,5
1781284133,4bb0e5,4bb10a,17.3106,96.236,11094.72,259.85,308.0,0.0,16.815,95.7863,11711.94,255.37,315.33,0.0,72.952,617.22,4.48,far,above,stable,far_above_stable,maintain,5
1781284133,4bb0e5,704458,17.3106,96.236,11094.72,259.85,308.0,0.0,16.9417,96.1653,6492.24,66.21,212.95,-3.58,41.702,-4602.48,193.64,far,below,approaching,far_below_approaching,maintain,5
1781284133,4bb0e5,800cff,17.3106,96.236,11094.72,259.85,308.0,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,55.506,-22.86,31.07,far,same,approaching,far_same_approaching,maintain,5
1781284133,4bb0e3,4bb10a,17.2397,96.1668,10439.4,253.01,309.22,0.0,16.815,95.7863,11711.94,255.37,315.33,0.0,62.183,1272.54,2.36,far,above,stable,far_above_stable,maintain,5
1781284133,4bb0e3,704458,17.2397,96.1668,10439.4,253.01,309.22,0.0,16.9417,96.1653,6492.24,66.21,212.95,-3.58,33.136,-3947.16,186.8,far,below,approaching,far_below_approaching,maintain,5
1781284133,4bb0e3,800cff,17.2397,96.1668,10439.4,253.01,309.22,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,44.733,632.46,24.23,far,above,approaching,far_above_approaching,maintain,5
1781284133,780a0b,750544,14.0621,98.816,12374.88,261.99,274.05,0.0,13.7744,98.3776,12382.5,236.52,332.82,0.0,57.116,7.62,25.47,far,same,approaching,far_same_approaching,maintain,5
1781284133,4bb10a,704458,16.815,95.7863,11711.94,255.37,315.33,0.0,16.9417,96.1653,6492.24,66.21,212.95,-3.58,42.718,-5219.7,189.16,far,below,approaching,far_below_approaching,maintain,5
1781284133,4bb10a,3c670e,16.815,95.7863,11711.94,255.37,315.33,0.0,16.5185,95.6521,11071.86,259.74,304.92,0.0,35.935,-640.08,4.37,far,below,stable,far_below_stable,maintain,5
1781284133,4bb10a,4007ed,16.815,95.7863,11711.94,255.37,315.33,0.0,16.2747,96.1022,9745.98,259.25,303.75,0.0,68.871,-1965.96,3.88,far,below,stable,far_below_stable,maintain,5
1781284133,4bb10a,800c85,16.815,95.7863,11711.94,255.37,315.33,0.0,16.6394,95.6783,10424.16,245.88,304.69,0.0,22.661,-1287.78,9.49,far,below,stable,far_below_stable,maintain,5
1781284133,4bb10a,800cff,16.815,95.7863,11711.94,255.37,315.33,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,17.467,-640.08,26.59,medium,below,approaching,medium_below_approaching,maintain,5
1781284133,a479b2,71c249,14.8975,121.6305,6446.52,217.44,285.65,-9.43,15.3047,122.1271,6477.0,204.91,214.57,-14.31,69.945,30.48,12.53,far,same,stable,far_same_stable,maintain,5
1781284133,a479b2,758303,14.8975,121.6305,6446.52,217.44,285.65,-9.43,15.3992,121.2313,6225.54,218.77,21.38,4.55,70.342,-220.98,1.33,far,same,stable,far_same_stable,maintain,5
1781284133,780b7f,76cc65,1.8828,103.9039,5699.76,185.1,356.18,12.03,2.5161,103.9512,6781.8,213.27,31.89,6.5,70.616,1082.04,28.17,far,above,approaching,far_above_approaching,maintain,5
1781284133,780b7f,7812f4,1.8828,103.9039,5699.76,185.1,356.18,12.03,2.2037,104.1049,5318.76,176.46,180.17,-7.48,42.097,-381.0,8.64,far,below,stable,far_below_stable,maintain,5
1781284133,780b7f,76bcc4,1.8828,103.9039,5699.76,185.1,356.18,12.03,1.2533,103.937,655.32,88.29,22.98,-5.2,70.094,-5044.44,96.81,far,below,approaching,far_below_approaching,maintain,5
1781284133,780b7f,3c4590,1.8828,103.9039,5699.76,185.1,356.18,12.03,1.2653,103.9421,563.88,78.83,23.05,-3.9,68.794,-5135.88,106.27,far,below,approaching,far_below_approaching,maintain,5
1781284133,896477,750148,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.0764,114.0099,5875.02,206.89,334.84,-8.45,29.233,4625.34,89.05,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,780ade,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.8791,114.0675,1699.26,140.39,282.92,-5.2,60.385,449.58,22.55,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,a3c2d5,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.6962,113.7794,388.62,76.61,153.26,-4.23,48.934,-861.06,41.23,far,below,approaching,far_below_approaching,maintain,5
1781284133,896477,78175d,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.7232,113.7411,457.2,68.1,153.05,-3.58,53.672,-792.48,49.74,far,below,approaching,far_below_approaching,maintain,5
1781284133,896477,4ba94e,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.2759,113.4432,6438.9,207.45,181.99,3.25,63.131,5189.22,89.61,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,7816d5,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.5043,113.9055,1958.34,136.42,98.89,13.0,24.094,708.66,18.58,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,789239,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.2895,113.8777,167.64,78.59,70.5,-4.88,18.805,-1082.04,39.25,medium,below,approaching,medium_below_approaching,maintain,5
1781284133,896477,71c719,22.3362,114.0534,1249.68,117.84,110.18,10.4,21.9885,114.3989,5105.4,206.63,120.52,8.13,52.542,3855.72,88.79,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,769101,22.3362,114.0534,1249.68,117.84,110.18,10.4,21.8005,114.1763,3124.2,186.34,309.62,-8.45,60.899,1874.52,68.5,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,781498,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.7566,114.4877,3848.1,148.86,264.45,-8.45,64.61,2598.42,31.02,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,780df3,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.9372,113.6725,1615.44,96.31,214.11,-3.25,77.422,365.76,21.53,far,above,approaching,far_above_approaching,maintain,5
1781284133,896477,75058d,22.3362,114.0534,1249.68,117.84,110.18,10.4,22.8211,113.6874,960.12,96.87,152.48,0.0,65.721,-289.56,20.97,far,same,approaching,far_same_approaching,maintain,5
1781284133,780b20,86efb0,22.5662,107.5604,9616.44,228.93,259.12,-4.88,22.5399,107.4121,10820.4,258.19,259.21,-6.18,15.507,1203.96,29.26,medium,above,approaching,medium_above_approaching,maintain,5
1781284133,780b20,888189,22.5662,107.5604,9616.44,228.93,259.12,-4.88,22.3425,107.5455,8458.2,240.53,79.03,5.2,24.921,-1158.24,11.6,far,below,stable,far_below_stable,maintain,5
1781284133,780b20,888213,22.5662,107.5604,9616.44,228.93,259.12,-4.88,22.547,108.2184,10149.84,234.77,50.87,0.0,67.603,533.4,5.84,far,above,stable,far_above_stable,maintain,5
1781284133,750148,8881da,22.0764,114.0099,5875.02,206.89,334.84,-8.45,21.4921,114.1763,7170.42,207.26,341.48,0.0,67.205,1295.4,0.37,far,above,stable,far_above_stable,maintain,5
1781284133,750148,a3c2d5,22.0764,114.0099,5875.02,206.89,334.84,-8.45,22.6962,113.7794,388.62,76.61,153.26,-4.23,72.879,-5486.4,130.28,far,below,approaching,far_below_approaching,maintain,5
1781284133,750148,78175d,22.0764,114.0099,5875.02,206.89,334.84,-8.45,22.7232,113.7411,457.2,68.1,153.05,-3.58,77.047,-5417.82,138.79,far,below,approaching,far_below_approaching,maintain,5
1781284133,750148,4ba94e,22.0764,114.0099,5875.02,206.89,334.84,-8.45,22.2759,113.4432,6438.9,207.45,181.99,3.25,62.427,563.88,0.56,far,above,stable,far_above_stable,maintain,5
1781284133,750148,7816d5,22.0764,114.0099,5875.02,206.89,334.84,-8.45,22.5043,113.9055,1958.34,136.42,98.89,13.0,48.778,-3916.68,70.47,far,below,approaching,far_below_approaching,maintain,5
1781284133,750148,789239,22.0764,114.0099,5875.02,206.89,334.84,-8.45,22.2895,113.8777,167.64,78.59,70.5,-4.88,27.327,-5707.38,128.3,far,below,approaching,far_below_approaching,maintain,5
1781284133,750148,71c719,22.0764,114.0099,5875.02,206.89,334.84,-8.45,21.9885,114.3989,5105.4,206.63,120.52,8.13,41.27,-769.62,0.26,far,below,stable,far_below_stable,maintain,5
1781284133,750148,769101,22.0764,114.0099,5875.02,206.89,334.84,-8.45,21.8005,114.1763,3124.2,186.34,309.62,-8.45,35.153,-2750.82,20.55,far,below,approaching,far_below_approaching,maintain,5
1781284133,750148,71bd84,22.0764,114.0099,5875.02,206.89,334.84,-8.45,21.81,114.7268,6560.82,218.01,120.8,6.83,79.653,685.8,11.12,far,above,stable,far_above_stable,maintain,5
1781284133,781df6,7812be,33.1937,132.274,11795.76,304.55,81.84,-0.33,33.1831,132.6794,10546.08,299.14,80.8,-0.33,37.743,-1249.68,5.41,far,below,stable,far_below_stable,maintain,5
1781284133,780ade,a3c2d5,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.6962,113.7794,388.62,76.61,153.26,-4.23,35.86,-1310.64,63.78,far,below,approaching,far_below_approaching,maintain,5
1781284133,780ade,78175d,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.7232,113.7411,457.2,68.1,153.05,-3.58,37.682,-1242.06,72.29,far,below,approaching,far_below_approaching,maintain,5
1781284133,780ade,7816d5,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.5043,113.9055,1958.34,136.42,98.89,13.0,44.867,259.08,3.97,far,same,stable,far_same_stable,maintain,5
1781284133,780ade,780603,22.8791,114.0675,1699.26,140.39,282.92,-5.2,23.267,114.0158,6004.56,216.77,9.15,7.8,43.456,4305.3,76.38,far,above,approaching,far_above_approaching,maintain,5
1781284133,780ade,7805b3,22.8791,114.0675,1699.26,140.39,282.92,-5.2,23.1309,113.7425,5989.32,207.42,341.34,6.5,43.479,4290.06,67.03,far,above,approaching,far_above_approaching,maintain,5
1781284133,780ade,789217,22.8791,114.0675,1699.26,140.39,282.92,-5.2,23.1681,113.7174,7033.26,235.9,299.53,3.9,48.128,5334.0,95.51,far,above,approaching,far_above_approaching,maintain,5
1781284133,780ade,789239,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.2895,113.8777,167.64,78.59,70.5,-4.88,68.395,-1531.62,61.8,far,below,approaching,far_below_approaching,maintain,5
1781284133,780ade,781498,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.7566,114.4877,3848.1,148.86,264.45,-8.45,45.17,2148.84,8.47,far,above,stable,far_above_stable,maintain,5
1781284133,780ade,780e13,22.8791,114.0675,1699.26,140.39,282.92,-5.2,23.02,113.4532,3276.6,138.02,168.61,-2.28,64.822,1577.34,2.37,far,above,stable,far_above_stable,maintain,5
1781284133,780ade,780df3,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.9372,113.6725,1615.44,96.31,214.11,-3.25,40.97,-83.82,44.08,far,same,approaching,far_same_approaching,maintain,5
1781284133,780ade,75058d,22.8791,114.0675,1699.26,140.39,282.92,-5.2,22.8211,113.6874,960.12,96.87,152.48,0.0,39.479,-739.14,43.52,far,below,approaching,far_below_approaching,maintain,5
1781284133,780ade,7504aa,22.8791,114.0675,1699.26,140.39,282.92,-5.2,23.5537,114.2513,12100.56,231.85,6.24,0.0,77.328,10401.3,91.46,far,above,approaching,far_above_approaching,maintain,5
1781284133,8964b0,873028,21.5852,117.9249,11109.96,258.71,223.63,0.0,21.2132,117.6955,12085.32,261.15,75.74,-0.33,47.698,975.36,2.44,far,above,stable,far_above_stable,maintain,5
1781284133,76cc65,7812f4,2.5161,103.9512,6781.8,213.27,31.89,6.5,2.2037,104.1049,5318.76,176.46,180.17,-7.48,38.708,-1463.04,36.81,far,below,approaching,far_below_approaching,maintain,5
1781284133,76cc6d,040188,40.3164,116.3115,3528.06,147.13,270.0,7.8,40.4131,116.7148,10683.24,252.85,342.6,-0.65,35.821,7155.18,105.72,far,above,approaching,far_above_approaching,maintain,5
1781284133,76cc6d,7335a7,40.3164,116.3115,3528.06,147.13,270.0,7.8,40.7779,116.0296,10683.24,222.97,295.56,0.0,56.575,7155.18,75.84,far,above,approaching,far_above_approaching,maintain,5
1781284133,76cc6d,add143,40.3164,116.3115,3528.06,147.13,270.0,7.8,40.6525,116.2968,12504.42,235.82,296.29,-0.33,37.393,8976.36,88.69,far,above,approaching,far_above_approaching,maintain,5
1781284133,76cc7a,71c504,21.5497,120.619,11757.66,255.66,231.7,-0.33,22.0583,120.4869,10797.54,237.45,346.6,-0.33,58.175,-960.12,18.21,far,below,approaching,far_below_approaching,maintain,5
1781284133,76cc7a,71bf47,21.5497,120.619,11757.66,255.66,231.7,-0.33,21.6398,120.9358,12054.84,244.56,14.62,0.0,34.252,297.18,11.1,far,same,stable,far_same_stable,maintain,5
1781284133,76cd09,86da16,24.3873,122.0447,12992.1,244.0,202.56,0.0,24.902,121.6986,13304.52,261.6,51.15,-0.33,67.075,312.42,17.6,far,above,approaching,far_above_approaching,maintain,5
1781284133,76cd09,861b03,24.3873,122.0447,12992.1,244.0,202.56,0.0,24.9594,122.4396,11064.24,240.54,211.89,0.0,75.093,-1927.86,3.46,far,below,stable,far_below_stable,maintain,5
1781284133,750260,7501fc,2.9528,101.0932,6111.24,203.82,299.15,7.8,3.1367,101.6326,1851.66,146.05,203.68,-11.38,63.288,-4259.58,57.77,far,below,approaching,far_below_approaching,maintain,5
1781284133,750260,75839f,2.9528,101.0932,6111.24,203.82,299.15,7.8,2.8313,101.6664,411.48,72.34,146.31,-3.58,65.074,-5699.76,131.48,far,below,approaching,far_below_approaching,maintain,5
1781284133,750260,750493,2.9528,101.0932,6111.24,203.82,299.15,7.8,2.8323,101.6145,678.18,72.63,145.97,-3.25,59.422,-5433.06,131.19,far,below,approaching,far_below_approaching,maintain,5
1781284133,750260,7504e0,2.9528,101.0932,6111.24,203.82,299.15,7.8,2.8957,101.623,868.68,90.03,145.95,-4.88,59.176,-5242.56,113.79,far,below,approaching,far_below_approaching,maintain,5
1781284133,750263,7501fc,3.4863,101.8,4587.24,180.66,208.02,-12.35,3.1367,101.6326,1851.66,146.05,203.68,-11.38,43.087,-2735.58,34.61,far,below,approaching,far_below_approaching,maintain,5
1781284133,750263,78192e,3.4863,101.8,4587.24,180.66,208.02,-12.35,3.004,102.0837,5204.46,195.74,21.91,9.75,62.194,617.22,15.08,far,above,approaching,far_above_approaching,maintain,5
1781284133,750263,789249,3.4863,101.8,4587.24,180.66,208.02,-12.35,4.0281,102.1609,8633.46,227.38,217.0,-10.73,72.34,4046.22,46.72,far,above,approaching,far_above_approaching,maintain,5
1781284133,750263,75839f,3.4863,101.8,4587.24,180.66,208.02,-12.35,2.8313,101.6664,411.48,72.34,146.31,-3.58,74.328,-4175.76,108.32,far,below,approaching,far_below_approaching,maintain,5
1781284133,750263,750493,3.4863,101.8,4587.24,180.66,208.02,-12.35,2.8323,101.6145,678.18,72.63,145.97,-3.25,75.582,-3909.06,108.03,far,below,approaching,far_below_approaching,maintain,5
1781284133,750263,7504e0,3.4863,101.8,4587.24,180.66,208.02,-12.35,2.8957,101.623,868.68,90.03,145.95,-4.88,68.549,-3718.56,90.63,far,below,approaching,far_below_approaching,maintain,5
1781284133,7501fc,78192e,3.1367,101.6326,1851.66,146.05,203.68,-11.38,3.004,102.0837,5204.46,195.74,21.91,9.75,52.216,3352.8,49.69,far,above,approaching,far_above_approaching,maintain,5
1781284133,7501fc,75839f,3.1367,101.6326,1851.66,146.05,203.68,-11.38,2.8313,101.6664,411.48,72.34,146.31,-3.58,34.166,-1440.18,73.71,far,below,approaching,far_below_approaching,maintain,5
1781284133,7501fc,750493,3.1367,101.6326,1851.66,146.05,203.68,-11.38,2.8323,101.6145,678.18,72.63,145.97,-3.25,33.907,-1173.48,73.42,far,below,approaching,far_below_approaching,maintain,5
1781284133,7501fc,750583,3.1367,101.6326,1851.66,146.05,203.68,-11.38,2.5356,101.7726,3139.44,153.56,212.41,13.66,68.624,1287.78,7.51,far,above,stable,far_above_stable,maintain,5
1781284133,7501fc,7504e0,3.1367,101.6326,1851.66,146.05,203.68,-11.38,2.8957,101.623,868.68,90.03,145.95,-4.88,26.819,-982.98,56.02,far,below,approaching,far_below_approaching,maintain,5
1781284133,76cd46,8695c6,35.6445,143.6376,11742.42,297.72,70.94,0.0,35.735,143.4571,9525.0,297.09,75.46,0.0,19.157,-2217.42,0.63,medium,below,stable,medium_below_stable,maintain,5
1781284133,76cd46,a290d0,35.6445,143.6376,11742.42,297.72,70.94,0.0,35.5016,143.2656,9852.66,299.49,69.7,0.0,37.208,-1889.76,1.77,far,below,stable,far_below_stable,maintain,5
1781284133,040188,7335a7,40.4131,116.7148,10683.24,252.85,342.6,-0.65,40.7779,116.0296,10683.24,222.97,295.56,0.0,70.657,0.0,29.88,far,same,approaching,far_same_approaching,maintain,5
1781284133,040188,add143,40.4131,116.7148,10683.24,252.85,342.6,-0.65,40.6525,116.2968,12504.42,235.82,296.29,-0.33,44.233,1821.18,17.03,far,above,approaching,far_above_approaching,maintain,5
1781284133,040188,71bc19,40.4131,116.7148,10683.24,252.85,342.6,-0.65,41.0978,116.537,9425.94,262.47,356.07,0.0,77.594,-1257.3,9.62,far,below,stable,far_below_stable,maintain,5
1781284133,89907b,899136,21.1458,116.0914,11102.34,255.22,268.84,0.0,21.1554,116.6437,11109.96,256.74,269.08,-0.33,57.286,7.62,1.52,far,same,stable,far_same_stable,maintain,5
1781284133,89907b,8991d5,21.1458,116.0914,11102.34,255.22,268.84,0.0,20.7843,116.6638,10789.92,239.04,63.82,0.0,71.751,-312.42,16.18,far,below,approaching,far_below_approaching,maintain,5
1781284133,89907b,8990d5,21.1458,116.0914,11102.34,255.22,268.84,0.0,21.1494,116.2836,9822.18,260.36,268.87,0.0,19.936,-1280.16,5.14,medium,below,stable,medium_below_stable,maintain,5
1781284133,89907b,7806a2,21.1458,116.0914,11102.34,255.22,268.84,0.0,21.7847,116.2069,9799.32,242.93,165.9,0.0,72.041,-1303.02,12.29,far,below,stable,far_below_stable,maintain,5
1781284133,89907b,71bd53,21.1458,116.0914,11102.34,255.22,268.84,0.0,21.5233,116.7339,12047.22,246.27,56.68,0.0,78.679,944.88,8.95,far,above,stable,far_above_stable,maintain,5
1781284133,899097,8990df,41.3647,143.1782,11750.04,232.6,243.04,-0.65,41.5433,143.6306,9265.92,237.43,243.21,0.0,42.613,-2484.12,4.83,far,below,stable,far_below_stable,maintain,5
1781284133,899097,8990d6,41.3647,143.1782,11750.04,232.6,243.04,-0.65,41.4178,142.9827,9890.76,234.15,241.24,0.0,17.345,-1859.28,1.55,medium,below,stable,medium_below_stable,maintain,5
1781284133,899059,899020,25.4513,121.7141,4777.74,173.98,239.04,-7.48,25.4109,122.1694,5547.36,223.22,76.0,8.45,45.942,769.62,49.24,far,above,approaching,far_above_approaching,maintain,5
1781284133,899059,84cb5b,25.4513,121.7141,4777.74,173.98,239.04,-7.48,25.2015,121.2417,2682.24,153.67,235.78,-9.1,55.008,-2095.5,20.31,far,below,approaching,far_below_approaching,maintain,5
1781284133,899059,86da16,25.4513,121.7141,4777.74,173.98,239.04,-7.48,24.902,121.6986,13304.52,261.6,51.15,-0.33,61.099,8526.78,87.62,far,above,approaching,far_above_approaching,maintain,5
1781284133,899059,8466a0,25.4513,121.7141,4777.74,173.98,239.04,-7.48,25.6045,122.0583,6926.58,190.32,238.37,-5.2,38.51,2148.84,16.34,far,above,approaching,far_above_approaching,maintain,5
1781284133,89900d,8881da,21.0573,114.0242,9829.8,254.97,265.37,0.0,21.4921,114.1763,7170.42,207.26,341.48,0.0,50.851,-2659.38,47.71,far,below,approaching,far_below_approaching,maintain,5
1781284133,89900d,7587af,21.0573,114.0242,9829.8,254.97,265.37,0.0,21.4453,114.5507,9654.54,216.43,125.62,7.8,69.559,-175.26,38.54,far,same,approaching,far_same_approaching,maintain,5
1781284133,89900f,78134f,21.3766,104.9018,10622.28,264.74,258.91,2.93,21.0657,105.02,11087.1,241.27,231.49,0.0,36.677,464.82,23.47,far,above,approaching,far_above_approaching,maintain,5
1781284133,89900f,8880f1,21.3766,104.9018,10622.28,264.74,258.91,2.93,21.0141,105.563,2461.26,145.68,82.9,-2.6,79.521,-8161.02,119.06,far,below,approaching,far_below_approaching,maintain,5
1781284133,899020,86da16,25.4109,122.1694,5547.36,223.22,76.0,8.45,24.902,121.6986,13304.52,261.6,51.15,-0.33,73.807,7757.16,38.38,far,above,approaching,far_above_approaching,maintain,5
1781284133,899020,8466a0,25.4109,122.1694,5547.36,223.22,76.0,8.45,25.6045,122.0583,6926.58,190.32,238.37,-5.2,24.243,1379.22,32.9,far,above,approaching,far_above_approaching,maintain,5
1781284133,899020,861b03,25.4109,122.1694,5547.36,223.22,76.0,8.45,24.9594,122.4396,11064.24,240.54,211.89,0.0,57.094,5516.88,17.32,far,above,approaching,far_above_approaching,maintain,5
1781284133,899035,8990db,41.0456,142.2129,9890.76,231.81,241.5,0.0,40.7847,141.5469,10507.98,226.15,240.87,0.0,63.035,617.22,5.66,far,above,stable,far_above_stable,maintain,5
1781284133,899035,8990d6,41.0456,142.2129,9890.76,231.81,241.5,0.0,41.4178,142.9827,9890.76,234.15,241.24,0.0,76.53,0.0,2.34,far,same,stable,far_same_stable,maintain,5
1781284133,899035,8991e7,41.0456,142.2129,9890.76,231.81,241.5,0.0,40.8953,141.9692,11734.8,232.2,242.13,0.0,26.419,1844.04,0.39,far,above,stable,far_above_stable,maintain,5
1781284133,882e62,780fa6,19.7735,109.6122,9669.78,251.79,51.3,-5.85,19.647,109.371,8290.56,239.31,178.4,-7.48,28.903,-1379.22,12.48,far,below,stable,far_below_stable,maintain,5
1781284133,8881da,71c719,21.4921,114.1763,7170.42,207.26,341.48,0.0,21.9885,114.3989,5105.4,206.63,120.52,8.13,59.794,-2065.02,0.63,far,below,stable,far_below_stable,maintain,5
1781284133,8881da,769101,21.4921,114.1763,7170.42,207.26,341.48,0.0,21.8005,114.1763,3124.2,186.34,309.62,-8.45,34.293,-4046.22,20.92,far,below,approaching,far_below_approaching,maintain,5
