Fold,Method,Seed,Patient,N windows,MAE (BPM),RMSE (BPM),Correlation,BA bias (BPM),BA lower LoA (BPM),BA upper LoA (BPM),Failed (%)
1,Contextual bandit,22,25,119,49.93766737464216,49.942257606661244,0.07154310429444458,-61.6733475888726,-65.73875815662406,-57.60793702112115,0.0
1,Contextual bandit,22,30,119,1.1281681981841487,1.4213667253930502,0.12234771756409421,0.17204571792467338,-2.605042474619035,2.9491339104683814,0.0
1,Contextual bandit,22,35,119,3.153712217185955,4.427707524293604,0.3787738282032618,0.3354556728640934,-8.354497900048338,9.025409245776524,0.0
1,Contextual bandit,22,40,119,7.7132322593313924,16.867515897857775,0.03136692647633799,-6.733311110246922,-37.46342729862936,23.99680507813552,0.8403361344537785
1,Contextual bandit,22,45,119,7.479140721260222,9.13488108099636,-0.027247183020439956,-0.1389752359216257,-18.116967139548787,17.839016667705533,0.0
1,Contextual bandit,22,50,119,1.498087499922175,2.496873627018436,0.018571229342627137,0.09878216830649718,-4.811935546015111,5.0094998826281065,0.0
1,Contextual bandit,22,53,119,5.872859406481472,8.098205248500683,-0.018203772058315852,-2.2690685164206523,-17.57017907408181,13.032042041240505,0.0
1,Monte-Carlo,33,6,119,0.6979251708657616,0.8389610300251502,0.09884061886929124,0.39326157137484696,-1.0653988086973278,1.8519219514470215,0.0
1,Monte-Carlo,33,11,119,2.048169231079718,2.8710442070805127,0.3696272558623972,0.10376046077898796,-5.543588463519971,5.751109385077946,0.0
1,Monte-Carlo,33,16,119,0.5806978328178121,0.7408667964998795,0.7561054733172914,-0.013677682008327283,-1.4716680527635868,1.4443126887469322,0.0
1,Monte-Carlo,33,21,119,45.333624006347094,47.41062855384331,-0.5907756691824495,-57.396016219866304,-95.31356624792328,-19.478466191809332,0.0
1,Monte-Carlo,33,25,119,49.90565317035905,49.91617548073207,-0.028187908671454636,-61.72040158037156,-66.85763319087746,-56.58316996986565,0.0
1,Monte-Carlo,33,30,119,1.057555009176334,1.3766937289390766,0.13149797538702468,0.13163762911380852,-2.5656756385115553,2.8289508967391725,0.0
1,Monte-Carlo,33,35,119,3.4215166623978535,5.947858672776813,0.24506520972331794,-0.04472696756134649,-12.752058920451889,12.662604985329194,0.0
1,Monte-Carlo,33,40,119,8.692212510762218,18.358992379518654,0.0720117325492779,-8.3804805160041,-43.47649907357374,26.715538041565544,0.0
1,Monte-Carlo,33,45,119,7.347548468226462,9.022254478166577,-0.010253847116939545,-0.014880085194219924,-17.773247216242723,17.74348704585428,0.0
1,Monte-Carlo,33,50,119,1.1484313623217002,1.559276347801899,0.21326001178267556,0.4450978790430385,-2.496310559723136,3.386506317809213,0.0
1,Monte-Carlo,33,53,119,5.659923857113665,7.519766791182223,0.04111264124590733,-1.8759430936479125,-16.20904098455915,12.457154797263325,0.0
1,SARSA,33,6,119,0.694325809712292,0.8406396407494904,0.15701865268957677,0.42333282799043115,-1.0061702442128926,1.8528359001937549,0.0
1,SARSA,33,11,119,1.9511579344474752,2.8016062404160933,0.39384762393926775,0.10707303897159001,-5.403264930899613,5.617411008842793,0.0
1,SARSA,33,16,119,0.5628083825382635,0.7261493941569982,0.7369215861341825,0.02556453060391466,-1.4028202724538368,1.4539493336616662,0.0
1,SARSA,33,21,119,44.97356897978047,47.197804759154955,-0.6192216306653169,-56.23828273760347,-94.58752704895923,-17.8890384262477,0.0
1,SARSA,33,25,119,50.0,50.0,0.13162751239420872,-61.7058132345622,-64.02608246441766,-59.38554400470674,0.0
1,SARSA,33,30,119,1.09743933951906,1.4193408404306542,0.10820725967624287,0.15421124079942683,-2.6229213664209996,2.931343848019853,0.0
1,SARSA,33,35,119,3.3412945754535848,5.84263948920604,0.2693932376617738,-0.1338631601226127,-12.648190444400047,12.380464124154823,0.0
1,SARSA,33,40,119,7.349574267616272,16.430061188483005,0.030704947812176607,-6.686183054624901,-36.7912164613351,23.418850352085293,0.0
1,SARSA,33,45,119,7.332867274703893,9.03018669815027,-0.023875466550833398,0.07549514035407831,-17.69788786710904,17.848878147817196,0.0
1,SARSA,33,50,119,1.308185701269763,1.6593525605248793,0.1869600442072008,0.1940588326933328,-3.0496122410215767,3.437729906408242,0.0
1,SARSA,33,53,119,5.934296348840636,8.012028448239317,-0.012497261643337192,-2.2302502629945553,-17.37693396033784,12.916433434348729,0.0
1,Q-learning,33,6,119,0.7054944028460695,0.8535104287275098,0.11469621493992274,0.41588699305511523,-1.0511384297961075,1.882912415906338,0.0
1,Q-learning,33,11,119,2.033345981689901,2.8528480711723656,0.3785038007559074,0.06552064864766974,-5.548223598765635,5.6792648960609755,0.0
1,Q-learning,33,16,119,0.538173135643187,0.6885603824411998,0.7779662785522818,-0.021133761458077802,-1.3757800818964634,1.3335125589803078,0.0
1,Q-learning,33,21,119,43.95325363395978,46.753053590479716,-0.5355196317354063,-55.68042690109965,-97.56112920821143,-13.799724593987875,0.0
1,Q-learning,33,25,119,49.90969947300954,49.919337889606965,0.0007619820427600538,-61.52929831160394,-66.11257701465033,-56.94601960855754,0.0
